Sexo	Comunidades y Ciudades Autónomas	Edad	Periodo	Total
Ambos sexos	12 Galicia	De 20 a 24 años	2006T4	47,21
Ambos sexos	12 Galicia	De 20 a 24 años	2006T3	52,67
Ambos sexos	12 Galicia	De 20 a 24 años	2006T2	50,41
Ambos sexos	12 Galicia	De 20 a 24 años	2006T1	49,41
Ambos sexos	12 Galicia	De 20 a 24 años	2005T4	51,09
Ambos sexos	12 Galicia	De 20 a 24 años	2005T3	55,56
Ambos sexos	12 Galicia	De 20 a 24 años	2005T2	51,29
Ambos sexos	12 Galicia	De 20 a 24 años	2005T1	48,22
Ambos sexos	12 Galicia	De 20 a 24 años	2004T4	48,11
Ambos sexos	12 Galicia	De 20 a 24 años	2004T3	48,29
Ambos sexos	12 Galicia	De 20 a 24 años	2004T2	43,46
Ambos sexos	12 Galicia	De 20 a 24 años	2004T1	43,76
Ambos sexos	12 Galicia	De 20 a 24 años	2003T4	44,00
Ambos sexos	12 Galicia	De 20 a 24 años	2003T3	46,10
Ambos sexos	12 Galicia	De 20 a 24 años	2003T2	43,24
Ambos sexos	12 Galicia	De 20 a 24 años	2003T1	40,34
Ambos sexos	12 Galicia	De 20 a 24 años	2002T4	39,73
Ambos sexos	12 Galicia	De 20 a 24 años	2002T3	42,57
Ambos sexos	12 Galicia	De 20 a 24 años	2002T2	40,47
Ambos sexos	12 Galicia	De 20 a 24 años	2002T1	39,23
Ambos sexos	12 Galicia	De 25 a 54 años	2021T4	77,31
Ambos sexos	12 Galicia	De 25 a 54 años	2021T3	77,91
Ambos sexos	12 Galicia	De 25 a 54 años	2021T2	75,53
Ambos sexos	12 Galicia	De 25 a 54 años	2021T1	74,38
Ambos sexos	12 Galicia	De 25 a 54 años	2020T4	75,82
Ambos sexos	12 Galicia	De 25 a 54 años	2020T3	75,68
Ambos sexos	12 Galicia	De 25 a 54 años	2020T2	73,08
Ambos sexos	12 Galicia	De 25 a 54 años	2020T1	75,12
Ambos sexos	12 Galicia	De 25 a 54 años	2019T4	76,87
Ambos sexos	12 Galicia	De 25 a 54 años	2019T3	77,26
Ambos sexos	12 Galicia	De 25 a 54 años	2019T2	77,02
Ambos sexos	12 Galicia	De 25 a 54 años	2019T1	75,85
Ambos sexos	12 Galicia	De 25 a 54 años	2018T4	76,37
Ambos sexos	12 Galicia	De 25 a 54 años	2018T3	76,49
Ambos sexos	12 Galicia	De 25 a 54 años	2018T2	75,09
Ambos sexos	12 Galicia	De 25 a 54 años	2018T1	73,42
Ambos sexos	12 Galicia	De 25 a 54 años	2017T4	73,95
Ambos sexos	12 Galicia	De 25 a 54 años	2017T3	74,14
Ambos sexos	12 Galicia	De 25 a 54 años	2017T2	72,66
Ambos sexos	12 Galicia	De 25 a 54 años	2017T1	71,18
Ambos sexos	12 Galicia	De 25 a 54 años	2016T4	72,56
Ambos sexos	12 Galicia	De 25 a 54 años	2016T3	72,80
Ambos sexos	12 Galicia	De 25 a 54 años	2016T2	71,29
Ambos sexos	12 Galicia	De 25 a 54 años	2016T1	70,28
Ambos sexos	12 Galicia	De 25 a 54 años	2015T4	71,00
Ambos sexos	12 Galicia	De 25 a 54 años	2015T3	70,72
Ambos sexos	12 Galicia	De 25 a 54 años	2015T2	68,90
Ambos sexos	12 Galicia	De 25 a 54 años	2015T1	66,86
Ambos sexos	12 Galicia	De 25 a 54 años	2014T4	68,15
Ambos sexos	12 Galicia	De 25 a 54 años	2014T3	68,97
Ambos sexos	12 Galicia	De 25 a 54 años	2014T2	67,16
Ambos sexos	12 Galicia	De 25 a 54 años	2014T1	66,30
Ambos sexos	12 Galicia	De 25 a 54 años	2013T4	67,88
Ambos sexos	12 Galicia	De 25 a 54 años	2013T3	67,90
Ambos sexos	12 Galicia	De 25 a 54 años	2013T2	67,01
Ambos sexos	12 Galicia	De 25 a 54 años	2013T1	66,73
Ambos sexos	12 Galicia	De 25 a 54 años	2012T4	68,19
Ambos sexos	12 Galicia	De 25 a 54 años	2012T3	69,17
Ambos sexos	12 Galicia	De 25 a 54 años	2012T2	67,98
Ambos sexos	12 Galicia	De 25 a 54 años	2012T1	68,90
Ambos sexos	12 Galicia	De 25 a 54 años	2011T4	70,69
Ambos sexos	12 Galicia	De 25 a 54 años	2011T3	70,77
Ambos sexos	12 Galicia	De 25 a 54 años	2011T2	71,64
Ambos sexos	12 Galicia	De 25 a 54 años	2011T1	71,15
Ambos sexos	12 Galicia	De 25 a 54 años	2010T4	71,47
Ambos sexos	12 Galicia	De 25 a 54 años	2010T3	72,64
Ambos sexos	12 Galicia	De 25 a 54 años	2010T2	71,23
Ambos sexos	12 Galicia	De 25 a 54 años	2010T1	71,36
Ambos sexos	12 Galicia	De 25 a 54 años	2009T4	73,69
Ambos sexos	12 Galicia	De 25 a 54 años	2009T3	74,01
Ambos sexos	12 Galicia	De 25 a 54 años	2009T2	74,13
Ambos sexos	12 Galicia	De 25 a 54 años	2009T1	75,14
Ambos sexos	12 Galicia	De 25 a 54 años	2008T4	77,48
Ambos sexos	12 Galicia	De 25 a 54 años	2008T3	77,52
Ambos sexos	12 Galicia	De 25 a 54 años	2008T2	77,75
Ambos sexos	12 Galicia	De 25 a 54 años	2008T1	77,08
Ambos sexos	12 Galicia	De 25 a 54 años	2007T4	77,67
Ambos sexos	12 Galicia	De 25 a 54 años	2007T3	78,38
Ambos sexos	12 Galicia	De 25 a 54 años	2007T2	77,46
Ambos sexos	12 Galicia	De 25 a 54 años	2007T1	75,62
Ambos sexos	12 Galicia	De 25 a 54 años	2006T4	76,74
Ambos sexos	12 Galicia	De 25 a 54 años	2006T3	76,99
Ambos sexos	12 Galicia	De 25 a 54 años	2006T2	74,65
Ambos sexos	12 Galicia	De 25 a 54 años	2006T1	74,17
Ambos sexos	12 Galicia	De 25 a 54 años	2005T4	73,39
Ambos sexos	12 Galicia	De 25 a 54 años	2005T3	74,22
Ambos sexos	12 Galicia	De 25 a 54 años	2005T2	72,11
Ambos sexos	12 Galicia	De 25 a 54 años	2005T1	71,97
Ambos sexos	12 Galicia	De 25 a 54 años	2004T4	72,34
Ambos sexos	12 Galicia	De 25 a 54 años	2004T3	70,86
Ambos sexos	12 Galicia	De 25 a 54 años	2004T2	70,46
Ambos sexos	12 Galicia	De 25 a 54 años	2004T1	70,57
Ambos sexos	12 Galicia	De 25 a 54 años	2003T4	70,55
Ambos sexos	12 Galicia	De 25 a 54 años	2003T3	70,83
Ambos sexos	12 Galicia	De 25 a 54 años	2003T2	71,06
Ambos sexos	12 Galicia	De 25 a 54 años	2003T1	70,39
Ambos sexos	12 Galicia	De 25 a 54 años	2002T4	69,75
Ambos sexos	12 Galicia	De 25 a 54 años	2002T3	69,28
Ambos sexos	12 Galicia	De 25 a 54 años	2002T2	68,68
Ambos sexos	12 Galicia	De 25 a 54 años	2002T1	67,85
Ambos sexos	12 Galicia	55 y más años	2021T4	21,87
Ambos sexos	12 Galicia	55 y más años	2021T3	22,18
Ambos sexos	12 Galicia	55 y más años	2021T2	22,01
Ambos sexos	12 Galicia	55 y más años	2021T1	21,84
Ambos sexos	12 Galicia	55 y más años	2020T4	21,82
Ambos sexos	12 Galicia	55 y más años	2020T3	21,51
Ambos sexos	12 Galicia	55 y más años	2020T2	21,28
Ambos sexos	12 Galicia	55 y más años	2020T1	21,37
Ambos sexos	12 Galicia	55 y más años	2019T4	20,48
Ambos sexos	12 Galicia	55 y más años	2019T3	20,33
Ambos sexos	12 Galicia	55 y más años	2019T2	20,43
Ambos sexos	12 Galicia	55 y más años	2019T1	20,28
Ambos sexos	12 Galicia	55 y más años	2018T4	19,89
Ambos sexos	12 Galicia	55 y más años	2018T3	20,02
Ambos sexos	12 Galicia	55 y más años	2018T2	19,80
Ambos sexos	12 Galicia	55 y más años	2018T1	19,21
Ambos sexos	12 Galicia	55 y más años	2017T4	18,78
Ambos sexos	12 Galicia	55 y más años	2017T3	19,18
Ambos sexos	12 Galicia	55 y más años	2017T2	18,73
Ambos sexos	12 Galicia	55 y más años	2017T1	18,74
Ambos sexos	12 Galicia	55 y más años	2016T4	18,61
Ambos sexos	12 Galicia	55 y más años	2016T3	18,55
Ambos sexos	12 Galicia	55 y más años	2016T2	18,27
Ambos sexos	12 Galicia	55 y más años	2016T1	17,88
Ambos sexos	12 Galicia	55 y más años	2015T4	17,91
Ambos sexos	12 Galicia	55 y más años	2015T3	17,82
Ambos sexos	12 Galicia	55 y más años	2015T2	17,44
Ambos sexos	12 Galicia	55 y más años	2015T1	17,49
Ambos sexos	12 Galicia	55 y más años	2014T4	17,26
Ambos sexos	12 Galicia	55 y más años	2014T3	16,87
Ambos sexos	12 Galicia	55 y más años	2014T2	16,38
Ambos sexos	12 Galicia	55 y más años	2014T1	16,51
Ambos sexos	12 Galicia	55 y más años	2013T4	16,41
Ambos sexos	12 Galicia	55 y más años	2013T3	16,39
Ambos sexos	12 Galicia	55 y más años	2013T2	17,16
Ambos sexos	12 Galicia	55 y más años	2013T1	17,18
Ambos sexos	12 Galicia	55 y más años	2012T4	17,58
Ambos sexos	12 Galicia	55 y más años	2012T3	17,79
Ambos sexos	12 Galicia	55 y más años	2012T2	17,88
Ambos sexos	12 Galicia	55 y más años	2012T1	17,70
Ambos sexos	12 Galicia	55 y más años	2011T4	17,35
Ambos sexos	12 Galicia	55 y más años	2011T3	17,67
Ambos sexos	12 Galicia	55 y más años	2011T2	17,65
Ambos sexos	12 Galicia	55 y más años	2011T1	17,17
Ambos sexos	12 Galicia	55 y más años	2010T4	17,15
Ambos sexos	12 Galicia	55 y más años	2010T3	17,62
Ambos sexos	12 Galicia	55 y más años	2010T2	17,32
Ambos sexos	12 Galicia	55 y más años	2010T1	17,20
Ambos sexos	12 Galicia	55 y más años	2009T4	17,80
Ambos sexos	12 Galicia	55 y más años	2009T3	17,99
Ambos sexos	12 Galicia	55 y más años	2009T2	18,02
Ambos sexos	12 Galicia	55 y más años	2009T1	18,06
Ambos sexos	12 Galicia	55 y más años	2008T4	17,74
Ambos sexos	12 Galicia	55 y más años	2008T3	18,03
Ambos sexos	12 Galicia	55 y más años	2008T2	17,53
Ambos sexos	12 Galicia	55 y más años	2008T1	17,49
Ambos sexos	12 Galicia	55 y más años	2007T4	17,17
Ambos sexos	12 Galicia	55 y más años	2007T3	16,66
Ambos sexos	12 Galicia	55 y más años	2007T2	17,09
Ambos sexos	12 Galicia	55 y más años	2007T1	17,27
Ambos sexos	12 Galicia	55 y más años	2006T4	16,73
Ambos sexos	12 Galicia	55 y más años	2006T3	17,50
Ambos sexos	12 Galicia	55 y más años	2006T2	17,40
Ambos sexos	12 Galicia	55 y más años	2006T1	17,26
Ambos sexos	12 Galicia	55 y más años	2005T4	17,56
Ambos sexos	12 Galicia	55 y más años	2005T3	17,50
Ambos sexos	12 Galicia	55 y más años	2005T2	17,52
Ambos sexos	12 Galicia	55 y más años	2005T1	18,14
Ambos sexos	12 Galicia	55 y más años	2004T4	17,38
Ambos sexos	12 Galicia	55 y más años	2004T3	17,15
Ambos sexos	12 Galicia	55 y más años	2004T2	17,08
Ambos sexos	12 Galicia	55 y más años	2004T1	16,40
Ambos sexos	12 Galicia	55 y más años	2003T4	16,65
Ambos sexos	12 Galicia	55 y más años	2003T3	16,49
Ambos sexos	12 Galicia	55 y más años	2003T2	16,43
Ambos sexos	12 Galicia	55 y más años	2003T1	16,64
Ambos sexos	12 Galicia	55 y más años	2002T4	17,00
Ambos sexos	12 Galicia	55 y más años	2002T3	16,30
Ambos sexos	12 Galicia	55 y más años	2002T2	16,54
Ambos sexos	12 Galicia	55 y más años	2002T1	16,82
Ambos sexos	13 Madrid, Comunidad de	Total	2021T4	56,68
Ambos sexos	13 Madrid, Comunidad de	Total	2021T3	56,00
Ambos sexos	13 Madrid, Comunidad de	Total	2021T2	55,95
Ambos sexos	13 Madrid, Comunidad de	Total	2021T1	55,62
Ambos sexos	13 Madrid, Comunidad de	Total	2020T4	54,76
Ambos sexos	13 Madrid, Comunidad de	Total	2020T3	53,60
Ambos sexos	13 Madrid, Comunidad de	Total	2020T2	52,85
Ambos sexos	13 Madrid, Comunidad de	Total	2020T1	56,28
Ambos sexos	13 Madrid, Comunidad de	Total	2019T4	57,06
Ambos sexos	13 Madrid, Comunidad de	Total	2019T3	55,97
Ambos sexos	13 Madrid, Comunidad de	Total	2019T2	56,23
Ambos sexos	13 Madrid, Comunidad de	Total	2019T1	55,37
Ambos sexos	13 Madrid, Comunidad de	Total	2018T4	55,68
Ambos sexos	13 Madrid, Comunidad de	Total	2018T3	55,11
Ambos sexos	13 Madrid, Comunidad de	Total	2018T2	55,25
Ambos sexos	13 Madrid, Comunidad de	Total	2018T1	54,79
Ambos sexos	13 Madrid, Comunidad de	Total	2017T4	54,62
Ambos sexos	13 Madrid, Comunidad de	Total	2017T3	55,09
Ambos sexos	13 Madrid, Comunidad de	Total	2017T2	54,47
Ambos sexos	13 Madrid, Comunidad de	Total	2017T1	53,75
Ambos sexos	13 Madrid, Comunidad de	Total	2016T4	53,96
Ambos sexos	13 Madrid, Comunidad de	Total	2016T3	53,55
Ambos sexos	13 Madrid, Comunidad de	Total	2016T2	53,63
Ambos sexos	13 Madrid, Comunidad de	Total	2016T1	53,44
Ambos sexos	13 Madrid, Comunidad de	Total	2015T4	54,06
Ambos sexos	13 Madrid, Comunidad de	Total	2015T3	53,53
Ambos sexos	13 Madrid, Comunidad de	Total	2015T2	53,56
Ambos sexos	13 Madrid, Comunidad de	Total	2015T1	53,08
Ambos sexos	13 Madrid, Comunidad de	Total	2014T4	53,15
Ambos sexos	13 Madrid, Comunidad de	Total	2014T3	52,50
Ambos sexos	13 Madrid, Comunidad de	Total	2014T2	51,42
Ambos sexos	13 Madrid, Comunidad de	Total	2014T1	50,50
Ambos sexos	13 Madrid, Comunidad de	Total	2013T4	50,95
Ambos sexos	13 Madrid, Comunidad de	Total	2013T3	51,61
Ambos sexos	13 Madrid, Comunidad de	Total	2013T2	52,01
Ambos sexos	13 Madrid, Comunidad de	Total	2013T1	52,31
Ambos sexos	13 Madrid, Comunidad de	Total	2012T4	52,47
Ambos sexos	13 Madrid, Comunidad de	Total	2012T3	53,32
Ambos sexos	13 Madrid, Comunidad de	Total	2012T2	53,59
Ambos sexos	13 Madrid, Comunidad de	Total	2012T1	53,50
Ambos sexos	13 Madrid, Comunidad de	Total	2011T4	53,32
Ambos sexos	13 Madrid, Comunidad de	Total	2011T3	54,10
Ambos sexos	13 Madrid, Comunidad de	Total	2011T2	55,52
Ambos sexos	13 Madrid, Comunidad de	Total	2011T1	55,38
Ambos sexos	13 Madrid, Comunidad de	Total	2010T4	56,02
Ambos sexos	13 Madrid, Comunidad de	Total	2010T3	55,48
Ambos sexos	13 Madrid, Comunidad de	Total	2010T2	55,51
Ambos sexos	13 Madrid, Comunidad de	Total	2010T1	55,43
Ambos sexos	13 Madrid, Comunidad de	Total	2009T4	56,10
Ambos sexos	13 Madrid, Comunidad de	Total	2009T3	56,09
Ambos sexos	13 Madrid, Comunidad de	Total	2009T2	57,17
Ambos sexos	13 Madrid, Comunidad de	Total	2009T1	57,29
Ambos sexos	13 Madrid, Comunidad de	Total	2008T4	59,39
Ambos sexos	13 Madrid, Comunidad de	Total	2008T3	60,15
Ambos sexos	13 Madrid, Comunidad de	Total	2008T2	59,91
Ambos sexos	13 Madrid, Comunidad de	Total	2008T1	60,09
Ambos sexos	13 Madrid, Comunidad de	Total	2007T4	60,83
Ambos sexos	13 Madrid, Comunidad de	Total	2007T3	61,23
Ambos sexos	13 Madrid, Comunidad de	Total	2007T2	60,75
Ambos sexos	13 Madrid, Comunidad de	Total	2007T1	60,79
Ambos sexos	13 Madrid, Comunidad de	Total	2006T4	61,00
Ambos sexos	13 Madrid, Comunidad de	Total	2006T3	60,00
Ambos sexos	13 Madrid, Comunidad de	Total	2006T2	59,88
Ambos sexos	13 Madrid, Comunidad de	Total	2006T1	60,03
Ambos sexos	13 Madrid, Comunidad de	Total	2005T4	59,37
Ambos sexos	13 Madrid, Comunidad de	Total	2005T3	59,21
Ambos sexos	13 Madrid, Comunidad de	Total	2005T2	59,53
Ambos sexos	13 Madrid, Comunidad de	Total	2005T1	57,84
Ambos sexos	13 Madrid, Comunidad de	Total	2004T4	57,36
Ambos sexos	13 Madrid, Comunidad de	Total	2004T3	56,75
Ambos sexos	13 Madrid, Comunidad de	Total	2004T2	56,74
Ambos sexos	13 Madrid, Comunidad de	Total	2004T1	56,25
Ambos sexos	13 Madrid, Comunidad de	Total	2003T4	55,50
Ambos sexos	13 Madrid, Comunidad de	Total	2003T3	55,11
Ambos sexos	13 Madrid, Comunidad de	Total	2003T2	55,13
Ambos sexos	13 Madrid, Comunidad de	Total	2003T1	54,56
Ambos sexos	13 Madrid, Comunidad de	Total	2002T4	54,69
Ambos sexos	13 Madrid, Comunidad de	Total	2002T3	54,58
Ambos sexos	13 Madrid, Comunidad de	Total	2002T2	54,52
Ambos sexos	13 Madrid, Comunidad de	Total	2002T1	54,03
Ambos sexos	13 Madrid, Comunidad de	Menores de 25 años	2021T4	27,76
Ambos sexos	13 Madrid, Comunidad de	Menores de 25 años	2021T3	28,68
Ambos sexos	13 Madrid, Comunidad de	Menores de 25 años	2021T2	25,98
Ambos sexos	13 Madrid, Comunidad de	Menores de 25 años	2021T1	25,10
Ambos sexos	13 Madrid, Comunidad de	Menores de 25 años	2020T4	23,05
Ambos sexos	13 Madrid, Comunidad de	Menores de 25 años	2020T3	20,80
Ambos sexos	13 Madrid, Comunidad de	Menores de 25 años	2020T2	19,29
Ambos sexos	13 Madrid, Comunidad de	Menores de 25 años	2020T1	25,31
Ambos sexos	13 Madrid, Comunidad de	Menores de 25 años	2019T4	26,65
Ambos sexos	13 Madrid, Comunidad de	Menores de 25 años	2019T3	25,29
Ambos sexos	13 Madrid, Comunidad de	Menores de 25 años	2019T2	24,78
Ambos sexos	13 Madrid, Comunidad de	Menores de 25 años	2019T1	22,98
Ambos sexos	13 Madrid, Comunidad de	Menores de 25 años	2018T4	25,92
Ambos sexos	13 Madrid, Comunidad de	Menores de 25 años	2018T3	27,06
Ambos sexos	13 Madrid, Comunidad de	Menores de 25 años	2018T2	27,30
Ambos sexos	13 Madrid, Comunidad de	Menores de 25 años	2018T1	27,52
Ambos sexos	13 Madrid, Comunidad de	Menores de 25 años	2017T4	23,80
Ambos sexos	13 Madrid, Comunidad de	Menores de 25 años	2017T3	25,22
Ambos sexos	13 Madrid, Comunidad de	Menores de 25 años	2017T2	23,11
Ambos sexos	13 Madrid, Comunidad de	Menores de 25 años	2017T1	21,92
Ambos sexos	13 Madrid, Comunidad de	Menores de 25 años	2016T4	21,37
Ambos sexos	13 Madrid, Comunidad de	Menores de 25 años	2016T3	22,51
Ambos sexos	13 Madrid, Comunidad de	Menores de 25 años	2016T2	22,09
Ambos sexos	13 Madrid, Comunidad de	Menores de 25 años	2016T1	22,40
Ambos sexos	13 Madrid, Comunidad de	Menores de 25 años	2015T4	23,02
Ambos sexos	13 Madrid, Comunidad de	Menores de 25 años	2015T3	23,61
Ambos sexos	13 Madrid, Comunidad de	Menores de 25 años	2015T2	24,13
Ambos sexos	13 Madrid, Comunidad de	Menores de 25 años	2015T1	21,07
Ambos sexos	13 Madrid, Comunidad de	Menores de 25 años	2014T4	22,16
Ambos sexos	13 Madrid, Comunidad de	Menores de 25 años	2014T3	20,76
Ambos sexos	13 Madrid, Comunidad de	Menores de 25 años	2014T2	20,56
Ambos sexos	13 Madrid, Comunidad de	Menores de 25 años	2014T1	18,62
Ambos sexos	13 Madrid, Comunidad de	Menores de 25 años	2013T4	20,39
Ambos sexos	13 Madrid, Comunidad de	Menores de 25 años	2013T3	19,94
Ambos sexos	13 Madrid, Comunidad de	Menores de 25 años	2013T2	22,27
Ambos sexos	13 Madrid, Comunidad de	Menores de 25 años	2013T1	22,16
Ambos sexos	13 Madrid, Comunidad de	Menores de 25 años	2012T4	20,28
Ambos sexos	13 Madrid, Comunidad de	Menores de 25 años	2012T3	21,52
Ambos sexos	13 Madrid, Comunidad de	Menores de 25 años	2012T2	23,53
Ambos sexos	13 Madrid, Comunidad de	Menores de 25 años	2012T1	21,47
Ambos sexos	13 Madrid, Comunidad de	Menores de 25 años	2011T4	24,33
Ambos sexos	13 Madrid, Comunidad de	Menores de 25 años	2011T3	25,53
Ambos sexos	13 Madrid, Comunidad de	Menores de 25 años	2011T2	26,49
Ambos sexos	13 Madrid, Comunidad de	Menores de 25 años	2011T1	27,67
Ambos sexos	13 Madrid, Comunidad de	Menores de 25 años	2010T4	27,94
Ambos sexos	13 Madrid, Comunidad de	Menores de 25 años	2010T3	30,39
Ambos sexos	13 Madrid, Comunidad de	Menores de 25 años	2010T2	30,07
Ambos sexos	13 Madrid, Comunidad de	Menores de 25 años	2010T1	31,20
Ambos sexos	13 Madrid, Comunidad de	Menores de 25 años	2009T4	32,14
Ambos sexos	13 Madrid, Comunidad de	Menores de 25 años	2009T3	30,93
Ambos sexos	13 Madrid, Comunidad de	Menores de 25 años	2009T2	31,69
Ambos sexos	13 Madrid, Comunidad de	Menores de 25 años	2009T1	36,26
Ambos sexos	13 Madrid, Comunidad de	Menores de 25 años	2008T4	40,37
Ambos sexos	13 Madrid, Comunidad de	Menores de 25 años	2008T3	43,87
Ambos sexos	13 Madrid, Comunidad de	Menores de 25 años	2008T2	42,22
Ambos sexos	13 Madrid, Comunidad de	Menores de 25 años	2008T1	41,71
Ambos sexos	13 Madrid, Comunidad de	Menores de 25 años	2007T4	43,00
Ambos sexos	13 Madrid, Comunidad de	Menores de 25 años	2007T3	46,61
Ambos sexos	13 Madrid, Comunidad de	Menores de 25 años	2007T2	44,51
Ambos sexos	13 Madrid, Comunidad de	Menores de 25 años	2007T1	46,81
Ambos sexos	13 Madrid, Comunidad de	Menores de 25 años	2006T4	47,01
Ambos sexos	13 Madrid, Comunidad de	Menores de 25 años	2006T3	48,11
Ambos sexos	13 Madrid, Comunidad de	Menores de 25 años	2006T2	45,05
Ambos sexos	13 Madrid, Comunidad de	Menores de 25 años	2006T1	45,08
Ambos sexos	13 Madrid, Comunidad de	Menores de 25 años	2005T4	45,72
Ambos sexos	13 Madrid, Comunidad de	Menores de 25 años	2005T3	45,31
Ambos sexos	13 Madrid, Comunidad de	Menores de 25 años	2005T2	45,62
Ambos sexos	13 Madrid, Comunidad de	Menores de 25 años	2005T1	39,50
Ambos sexos	13 Madrid, Comunidad de	Menores de 25 años	2004T4	38,32
Ambos sexos	13 Madrid, Comunidad de	Menores de 25 años	2004T3	37,15
Ambos sexos	13 Madrid, Comunidad de	Menores de 25 años	2004T2	39,65
Ambos sexos	13 Madrid, Comunidad de	Menores de 25 años	2004T1	37,68
Ambos sexos	13 Madrid, Comunidad de	Menores de 25 años	2003T4	36,65
Ambos sexos	13 Madrid, Comunidad de	Menores de 25 años	2003T3	37,60
Ambos sexos	13 Madrid, Comunidad de	Menores de 25 años	2003T2	38,99
Ambos sexos	13 Madrid, Comunidad de	Menores de 25 años	2003T1	37,41
Ambos sexos	13 Madrid, Comunidad de	Menores de 25 años	2002T4	37,09
Ambos sexos	13 Madrid, Comunidad de	Menores de 25 años	2002T3	38,95
Ambos sexos	13 Madrid, Comunidad de	Menores de 25 años	2002T2	38,03
Ambos sexos	13 Madrid, Comunidad de	Menores de 25 años	2002T1	37,56
Ambos sexos	13 Madrid, Comunidad de	25 y más años	2021T4	60,27
Ambos sexos	13 Madrid, Comunidad de	25 y más años	2021T3	59,41
Ambos sexos	13 Madrid, Comunidad de	25 y más años	2021T2	59,70
Ambos sexos	13 Madrid, Comunidad de	25 y más años	2021T1	59,42
Ambos sexos	13 Madrid, Comunidad de	25 y más años	2020T4	58,71
Ambos sexos	13 Madrid, Comunidad de	25 y más años	2020T3	57,67
Ambos sexos	13 Madrid, Comunidad de	25 y más años	2020T2	57,00
Ambos sexos	13 Madrid, Comunidad de	25 y más años	2020T1	60,09
Ambos sexos	13 Madrid, Comunidad de	25 y más años	2019T4	60,77
Ambos sexos	13 Madrid, Comunidad de	25 y más años	2019T3	59,68
Ambos sexos	13 Madrid, Comunidad de	25 y más años	2019T2	60,01
Ambos sexos	13 Madrid, Comunidad de	25 y más años	2019T1	59,24
Ambos sexos	13 Madrid, Comunidad de	25 y más años	2018T4	59,21
Ambos sexos	13 Madrid, Comunidad de	25 y más años	2018T3	58,42
Ambos sexos	13 Madrid, Comunidad de	25 y más años	2018T2	58,54
Ambos sexos	13 Madrid, Comunidad de	25 y más años	2018T1	57,97
Ambos sexos	13 Madrid, Comunidad de	25 y más años	2017T4	58,19
Ambos sexos	13 Madrid, Comunidad de	25 y más años	2017T3	58,53
Ambos sexos	13 Madrid, Comunidad de	25 y más años	2017T2	58,07
Ambos sexos	13 Madrid, Comunidad de	25 y más años	2017T1	57,40
Ambos sexos	13 Madrid, Comunidad de	25 y más años	2016T4	57,68
Ambos sexos	13 Madrid, Comunidad de	25 y más años	2016T3	57,09
Ambos sexos	13 Madrid, Comunidad de	25 y más años	2016T2	57,22
Ambos sexos	13 Madrid, Comunidad de	25 y más años	2016T1	56,97
Ambos sexos	13 Madrid, Comunidad de	25 y más años	2015T4	57,58
Ambos sexos	13 Madrid, Comunidad de	25 y más años	2015T3	56,92
Ambos sexos	13 Madrid, Comunidad de	25 y más años	2015T2	56,90
Ambos sexos	13 Madrid, Comunidad de	25 y más años	2015T1	56,71
Ambos sexos	13 Madrid, Comunidad de	25 y más años	2014T4	56,67
Ambos sexos	13 Madrid, Comunidad de	25 y más años	2014T3	56,10
Ambos sexos	13 Madrid, Comunidad de	25 y más años	2014T2	54,92
Ambos sexos	13 Madrid, Comunidad de	25 y más años	2014T1	54,13
Ambos sexos	13 Madrid, Comunidad de	25 y más años	2013T4	54,45
Ambos sexos	13 Madrid, Comunidad de	25 y más años	2013T3	55,24
Ambos sexos	13 Madrid, Comunidad de	25 y más años	2013T2	55,44
Ambos sexos	13 Madrid, Comunidad de	25 y más años	2013T1	55,80
Ambos sexos	13 Madrid, Comunidad de	25 y más años	2012T4	56,22
Ambos sexos	13 Madrid, Comunidad de	25 y más años	2012T3	57,04
Ambos sexos	13 Madrid, Comunidad de	25 y más años	2012T2	57,13
Ambos sexos	13 Madrid, Comunidad de	25 y más años	2012T1	57,30
Ambos sexos	13 Madrid, Comunidad de	25 y más años	2011T4	56,78
Ambos sexos	13 Madrid, Comunidad de	25 y más años	2011T3	57,53
Ambos sexos	13 Madrid, Comunidad de	25 y más años	2011T2	59,03
Ambos sexos	13 Madrid, Comunidad de	25 y más años	2011T1	58,77
Ambos sexos	13 Madrid, Comunidad de	25 y más años	2010T4	59,48
Ambos sexos	13 Madrid, Comunidad de	25 y más años	2010T3	58,60
Ambos sexos	13 Madrid, Comunidad de	25 y más años	2010T2	58,70
Ambos sexos	13 Madrid, Comunidad de	25 y más años	2010T1	58,50
Ambos sexos	13 Madrid, Comunidad de	25 y más años	2009T4	59,17
Ambos sexos	13 Madrid, Comunidad de	25 y más años	2009T3	59,35
Ambos sexos	13 Madrid, Comunidad de	25 y más años	2009T2	60,51
Ambos sexos	13 Madrid, Comunidad de	25 y más años	2009T1	60,08
Ambos sexos	13 Madrid, Comunidad de	25 y más años	2008T4	61,94
Ambos sexos	13 Madrid, Comunidad de	25 y más años	2008T3	62,35
Ambos sexos	13 Madrid, Comunidad de	25 y más años	2008T2	62,32
Ambos sexos	13 Madrid, Comunidad de	25 y más años	2008T1	62,62
Ambos sexos	13 Madrid, Comunidad de	25 y más años	2007T4	63,30
Ambos sexos	13 Madrid, Comunidad de	25 y más años	2007T3	63,27
Ambos sexos	13 Madrid, Comunidad de	25 y más años	2007T2	63,03
Ambos sexos	13 Madrid, Comunidad de	25 y más años	2007T1	62,77
